REP_DATE,REP_TIME,SEX,APD_RACE_DESC,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE
3/31/2016,"2,039",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,125,110","10,107,477"
3/31/2016,"1,846",M,BLACK,NO = 2,,,,"3,133,403","10,084,476"
4/1/2016,27,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,256","10,102,147"
3/17/2016,416,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,104","10,075,398"
4/1/2016,446,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,094,619","10,046,598"
4/1/2016,"1,643",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,134,939","10,085,862"
4/1/2016,"1,643",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,134,939","10,085,862"
4/1/2016,28,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,725","10,071,961"
4/1/2016,"2,306",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,498","10,101,349"
4/1/2016,"2,054",M,BLACK,NO = 2,,,,"3,126,259","10,072,617"
4/1/2016,"2,054",M,BLACK,NO = 2,,,,"3,126,259","10,072,617"
4/2/2016,225,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,285","10,083,119"
4/2/2016,"2,140",M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,073","10,070,111"
4/3/2016,53,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,612","10,070,581"
4/2/2016,"1,909",F,UNKNOWN,NO = 2,,,,"3,114,226","10,072,083"
4/2/2016,"1,909",M,BLACK,NO = 2,,,,"3,114,226","10,072,083"
4/3/2016,250,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,924","10,067,112"
4/2/2016,217,M,ASIAN,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,068,872","10,061,969"
4/1/2016,147,M,WHITE,YES = 1,SUSPICIOUS PERSON / VEHICLE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,097,333","10,138,966"
4/1/2016,128,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,438","10,054,943"
4/2/2016,555,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,895","10,055,177"
1/22/2016,"2,024",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,137,062","10,078,898"
1/25/2016,118,M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,091,651","10,036,102"
4/3/2016,"2,212",F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,108,011","10,073,150"
4/4/2016,100,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,744","10,066,640"
3/31/2016,"2,253",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,120,891","10,087,401"
4/4/2016,19,M,HISPANIC OR LATINO,NO = 2,,,,"3,108,304","10,041,556"
4/2/2016,153,M,HISPANIC OR LATINO,YES = 1,,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,072,612","10,057,667"
4/2/2016,"2,259",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,122,760","10,068,668"
4/3/2016,"2,212",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF CITY ORDIANCE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,120,877","10,068,949"
4/2/2016,18,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,722","10,072,771"
4/2/2016,"2,258",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,529","10,067,134"
4/2/2016,221,M,BLACK,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,097,244","10,139,096"
4/3/2016,215,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,100,117","10,069,669"
4/1/2016,423,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,403","10,067,947"
4/2/2016,155,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,122,483","10,084,326"
4/2/2016,20,M,HISPANIC OR LATINO,NO = 2,,,,"3,164,983","10,099,572"
4/2/2016,"1,928",M,WHITE,YES = 1,VIOLATION OF CITY ORDIANCE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,100,396","10,056,375"
4/2/2016,"2,029",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,919","10,073,235"
4/2/2016,"2,029",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,128,919","10,073,235"
4/5/2016,150,F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,419","10,072,168"
4/2/2016,347,M,HISPANIC OR LATINO,YES = 1,MOTOR VEHICLE DRIVER,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,555","10,110,213"
4/2/2016,"2,234",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,736","10,041,724"
4/2/2016,57,M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,135,752","10,129,671"
4/2/2016,"2,247",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,642","10,102,360"
4/4/2016,"2,324",F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,133,173","10,075,367"
4/4/2016,"2,324",F,BLACK,NO = 2,,,,"3,133,173","10,075,367"
4/4/2016,"2,351",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,123,444","10,063,362"
4/4/2016,"2,256",F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,100,711","10,033,711"
4/4/2016,"1,846",M,WHITE,NO = 2,,,,"3,111,883","10,043,966"
4/4/2016,"1,846",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,111,883","10,043,966"
4/2/2016,235,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,318","10,074,770"
4/5/2016,246,M,BLACK,YES = 1,,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,341","10,093,187"
4/5/2016,246,F,BLACK,YES = 1,,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,341","10,093,187"
4/3/2016,958,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,089,183","10,045,213"
4/3/2016,"2,237",F,UNKNOWN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,951","10,070,759"
4/1/2016,507,F,ASIAN,NO = 2,,,,"3,109,466","10,047,319"
4/9/2016,"2,356",M,HISPANIC OR LATINO,NO = 2,,,,"3,126,715","10,133,752"
4/1/2016,226,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,457","10,072,446"
4/3/2016,314,F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,079","10,057,078"
4/5/2016,"1,159",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,118,629","10,058,878"
4/2/2016,"2,330",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,431","10,090,891"
4/5/2016,"1,147",M,BLACK,YES = 1,PRE-EXISTING KNOWLEDGE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,128,464","10,085,257"
4/2/2016,"2,319",M,HISPANIC OR LATINO,YES = 1,MOTOR VEHICLE DRIVER,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,108,051","10,046,007"
4/3/2016,527,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,128,613","10,107,417"
4/4/2016,"1,428",M,HISPANIC OR LATINO,YES = 1,PRE-EXISTING KNOWLEDGE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,126,020","10,087,689"
4/2/2016,"2,230",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,102,045","10,132,137"
4/5/2016,"1,331",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,134,776","10,101,617"
4/5/2016,"1,734",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,140,297","10,077,234"
4/1/2016,"1,708",F,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,130,917","10,107,564"
4/1/2016,312,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,850","10,108,187"
4/5/2016,358,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,016","10,103,640"
4/5/2016,358,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,016","10,103,640"
4/2/2016,14,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,130,375","10,104,307"
4/4/2016,"1,714",M,BLACK,YES = 1,OTHER,NOTHING,,"3,127,083","10,099,452"
4/6/2016,227,F,HISPANIC OR LATINO,NO = 2,,,,"3,114,107","10,056,331"
4/6/2016,14,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,094,536","10,146,106"
4/5/2016,809,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,133,464","10,045,930"
4/6/2016,149,M,HISPANIC OR LATINO,NO = 2,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,120,297","10,117,144"
4/5/2016,"2,306",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,108,421","10,045,401"
4/4/2016,"2,336",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,017","10,112,368"
4/3/2016,"2,215",M,HISPANIC OR LATINO,NO = 2,CALL FOR SERVICE,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,133,149","10,077,671"
3/24/2016,"1,556",F,WHITE,NO = 2,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,100,629","10,095,766"
4/6/2016,159,M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,705","10,076,603"
4/5/2016,106,F,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,525","10,060,752"
4/4/2016,"1,814",M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,414","10,121,285"
4/5/2016,"2,221",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,091,579","10,036,157"
4/5/2016,"2,247",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,139,263","10,084,473"
4/5/2016,221,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,963","10,043,213"
4/5/2016,"1,927",M,HISPANIC OR LATINO,NO = 2,,,,"3,116,171","10,100,627"
4/1/2016,135,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,091,704","10,040,523"
4/5/2016,"1,617",M,UNKNOWN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,120,397","10,108,360"
4/2/2016,"2,324",M,HISPANIC OR LATINO,YES = 1,SUSPICIOUS PERSON / VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,098,892","10,034,798"
4/5/2016,"2,356",M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,329","10,108,383"
4/3/2016,107,M,HISPANIC OR LATINO,NO = 2,CALL FOR SERVICE,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,135,534","10,116,183"
4/3/2016,107,M,BLACK,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,135,534","10,116,183"
4/5/2016,"1,915",M,BLACK,NO = 2,,,,"3,125,504","10,078,153"
4/2/2016,"2,337",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,482","10,057,798"
4/2/2016,"2,158",M,WHITE,NO = 2,,,,"3,116,702","10,063,521"
4/6/2016,"1,519",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,992","10,060,289"
4/1/2016,"2,043",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,514","10,072,069"
4/2/2016,243,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,139,449","10,087,647"
4/2/2016,243,M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,139,449","10,087,647"
4/4/2016,"2,108",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,251","10,042,759"
4/6/2016,"1,132",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,125,658","10,100,165"
4/6/2016,"1,926",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,130,137","10,125,384"
4/6/2016,"1,926",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,130,137","10,125,384"
4/6/2016,"1,249",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF PENAL CODE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,106,278","10,042,504"
4/25/2016,115,F,WHITE,NO = 2,,,,"3,101,021","10,069,511"
4/5/2016,"2,235",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,662","10,089,276"
4/7/2016,102,M,HISPANIC OR LATINO,NO = 2,,,,"3,132,257","10,067,045"
4/7/2016,351,M,HISPANIC OR LATINO,YES = 1,PRE-EXISTING KNOWLEDGE,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,124,630","10,086,744"
4/7/2016,351,M,MIDDLE EASTERN,YES = 1,PRE-EXISTING KNOWLEDGE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,630","10,086,744"
4/7/2016,119,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,207","10,103,009"
4/7/2016,102,M,HISPANIC OR LATINO,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,077","10,114,061"
4/6/2016,"2,304",M,BLACK,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,793","10,037,336"
4/5/2016,"2,302",M,WHITE,NO = 2,,,,"3,112,559","10,068,401"
4/7/2016,9,F,WHITE,NO = 2,,,,"3,112,371","10,071,077"
4/7/2016,316,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,111,335","10,094,876"
4/6/2016,"1,220",F,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,329","10,104,327"
4/6/2016,"2,140",M,HISPANIC OR LATINO,YES = 1,,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,158","10,069,951"
4/6/2016,"1,227",F,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,103,804","10,051,085"
3/7/2016,"1,842",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,120,158","10,058,268"
4/1/2016,"2,006",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,275","10,069,546"
4/2/2016,"2,036",F,BLACK,YES = 1,CALL FOR SERVICE,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,129,519","10,069,207"
3/29/2016,"2,145",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,115,843","10,070,697"
3/29/2016,"2,145",M,BLACK,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,843","10,070,697"
4/2/2016,44,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,977","10,070,705"
4/6/2016,"1,723",F,BLACK,NO = 2,,,,"3,116,363","10,044,279"
4/6/2016,"1,723",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,363","10,044,279"
4/6/2016,"1,723",M,WHITE,NO = 2,,,,"3,116,363","10,044,279"
4/5/2016,"1,321",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,881","10,053,942"
4/7/2016,"2,303",M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,139,976","10,052,085"
4/8/2016,104,M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,811","10,098,396"
4/7/2016,"2,352",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,710","10,079,769"
4/7/2016,"1,351",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,103,804","10,051,085"
4/7/2016,"1,639",M,WHITE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,130,813","10,073,236"
4/8/2016,447,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,100,652","10,044,802"
4/8/2016,447,M,HISPANIC OR LATINO,YES = 1,CALL FOR SERVICE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,100,652","10,044,802"
4/3/2016,"1,809",M,HISPANIC OR LATINO,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,305","10,043,773"
