sex,race_known,reason_stopped,searched,search_based_on,search_found,race,arrest_date,arrest_time,lng,lat
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-12-26,2020-12-26 01:26:00,-97.7393336969801,30.267068439039427
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-02-15,2020-02-15 23:02:00,-97.75018727626359,30.247947350623285
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-11-22,2020-11-22 17:11:00,-97.70195684967496,30.31860731915111
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-12-14,2020-12-14 18:00:00,-97.69816151594853,30.27463341466802
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-11-11,2020-11-11 04:54:00,-97.70294054549805,30.283103721608914
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-03-11,2020-03-11 18:54:00,-97.68515301729333,30.30110991964649
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-10-15,2020-10-15 21:58:00,-97.7003283854317,30.27686174950388
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-10-28,2020-10-28 10:57:00,-97.68723910015592,30.27808833406095
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-04-16,2020-04-16 15:29:00,-97.7003283854317,30.27686174950388
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-03-05,2020-03-05 01:43:00,-97.66863054793451,30.273409374667292
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-09-02,2020-09-02 22:05:00,-97.67047964629634,30.28391578284959
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-11-05,2020-11-05 14:52:00,-97.68557258028208,30.27195357619279
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-03-15,2020-03-15 18:05:00,-97.70029258469354,30.230077332361883
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-02-28,2020-02-28 14:59:00,-97.69764936450701,30.240004027621442
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-01-23,2020-01-23 17:18:00,-97.72297795823681,30.20905874818047
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-08-26,2020-08-26 21:46:00,-97.74636970924173,30.39765701126007
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-03-02,2020-03-02 19:08:00,-97.70319052995453,30.347550079319227
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-02-24,2020-02-24 00:55:00,-97.70915241584487,30.350810395885414
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-02-25,2020-02-25 22:38:00,-97.6992679962529,30.3591559321575
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-09-27,2020-09-27 23:54:00,-97.71414212134718,30.390938583211067
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-05-11,2020-05-11 16:27:00,-97.70091974614473,30.351277004532474
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-03-02,2020-03-02 22:41:00,-97.69903032902423,30.34800100961942
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-03-03,2020-03-03 12:16:00,-97.69524242012878,30.3259090969678
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-08,2020-03-08 00:02:00,-97.73553403176686,30.267445265719115
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-11,2020-02-11 23:20:00,-97.73508319101306,30.266655026109483
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-05-15,2020-05-15 14:59:00,-97.73369451466264,30.230916404452863
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-03,2020-02-03 15:30:00,-97.70239459143747,30.3494095095609
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-01-15,2020-01-15 14:52:00,-97.6962884679842,30.32730855642628
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-05-28,2020-05-28 21:48:00,-97.7398340681476,30.32605153560179
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-07-14,2020-07-14 20:45:00,-97.7210463565211,30.2800196274629
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-03,2020-03-03 18:34:00,-97.70778459026377,30.286068937578218
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-18,2020-02-18 16:31:00,-97.7260259310434,30.28314367805847
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-08,2020-03-08 18:22:00,-97.74780924421964,30.294168334612003
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-05,2020-02-05 00:03:00,-97.70750534995544,30.271753072015613
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-28,2020-02-28 23:25:00,-97.71353014067977,30.268674975033544
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-06-03,2020-06-03 04:57:00,-97.70798074655174,30.272332138223028
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-06-08,2020-06-08 02:02:00,-97.70772109110911,30.275704263854042
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-05-22,2020-05-22 18:59:00,-97.73033192434382,30.265425447220608
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-29,2020-02-29 22:53:00,-97.72981945253903,30.267392535848842
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-22,2020-03-22 18:09:00,-97.7178183873666,30.26430425416433
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-08,2020-03-08 00:51:00,-97.73905527991252,30.27118006717006
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-08-30,2020-08-30 15:17:00,-97.73508319101306,30.266655026109483
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-09-18,2020-09-18 14:42:00,-97.73508319101306,30.266655026109483
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-11-02,2020-11-02 00:33:00,-97.7393336969801,30.267068439039427
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-04-29,2020-04-29 17:33:00,-97.73681526172838,30.267402477005074
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-22,2020-02-22 00:41:00,-97.73694862427558,30.267509692570645
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-08,2020-02-08 22:59:00,-97.73525129031259,30.265706815159344
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-04-03,2020-04-03 23:11:00,-97.74230215253884,30.270153877048767
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-01-17,2020-01-17 21:17:00,-97.76994867856529,30.24841305521602
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-05,2020-03-05 14:08:00,-97.67994158809019,30.29017663371726
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-26,2020-02-26 14:59:00,-97.67829883157873,30.304271336615336
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-01,2020-03-01 04:16:00,-97.6980845221773,30.318778062014175
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-01-02,2020-01-02 14:30:00,-97.69517906450236,30.320225511469378
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-05-23,2020-05-23 17:30:00,-97.6813118517431,30.30455374213999
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-09,2020-03-09 14:14:00,-97.68203595404046,30.302426173215895
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-11,2020-03-11 18:54:00,-97.68515301729333,30.30110991964649
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-24,2020-02-24 15:51:00,-97.70226017523963,30.318528283225127
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-08-13,2020-08-13 02:39:00,-97.70312317910958,30.318851283598836
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-13,2020-03-13 00:41:00,-97.67395801562263,30.279361865907937
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-11-12,2020-11-12 01:02:00,-97.67173155677698,30.283911535812546
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-01-06,2020-01-06 14:26:00,-97.66859693900052,30.311361297385492
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-01-22,2020-01-22 00:20:00,-97.66161588908176,30.31264619319395
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-13,2020-03-13 00:00:00,-97.6529665751653,30.30687681708391
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-23,2020-02-23 20:25:00,-97.65982172163979,30.284725276647254
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-17,2020-02-17 02:22:00,-97.66197352997627,30.28506994216544
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-03,2020-02-03 18:31:00,-97.64760946865407,30.300727548287366
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-01-20,2020-01-20 04:14:00,-97.70836682367619,30.225504205449703
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-01-12,2020-01-12 16:02:00,-97.72121941991638,30.231465696791933
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-25,2020-02-25 18:06:00,-97.70392595615624,30.232154233679776
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-06,2020-02-06 17:23:00,-97.75243699909673,30.193525235669426
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-12-01,2020-12-01 19:26:00,-97.6819619940071,30.330385059336592
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-01-30,2020-01-30 01:50:00,-97.71720903770704,30.362677828378338
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-03-03,2020-03-03 00:25:00,-97.71152778219192,30.36294137028896
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-01-27,2020-01-27 20:24:00,-97.72052045704305,30.375548299636822
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-05-11,2020-05-11 16:27:00,-97.70091974614473,30.351277004532474
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-02-26,2020-02-26 13:17:00,-97.693299672757,30.32530252865076
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-02-27,2020-02-27 00:08:00,-97.68281839590205,30.279476676875202
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-08-18,2020-08-18 02:08:00,-97.68611747304845,30.26756698493208
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-01-21,2020-01-21 15:31:00,-97.72357316027808,30.234849846200348
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-01-15,2020-01-15 18:27:00,-97.68175993284974,30.330699925614127
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-01-15,2020-01-15 18:27:00,-97.68175993284974,30.330699925614127
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-03-24,2020-03-24 12:19:00,-97.70111009506759,30.287706009760377
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-01-10,2020-01-10 00:41:00,-97.70056523384733,30.273522169037953
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-02-28,2020-02-28 03:38:00,-97.69402375309886,30.260353596693054
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-02-28,2020-02-28 03:38:00,-97.69402375309886,30.260353596693054
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-05-02,2020-05-02 07:39:00,-97.69042420612239,30.27356094086592
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-08-17,2020-08-17 23:21:00,-97.66900503624548,30.309095206000947
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,OTHER,BLACK,2020-05-28,2020-05-28 01:32:00,-97.66209778825872,30.28516054481834
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,WEAPONS,BLACK,2020-02-28,2020-02-28 22:15:00,-97.73179405923182,30.265958456555428
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,WEAPONS,BLACK,2020-05-19,2020-05-19 03:13:00,-97.69557572517735,30.281478142609263
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,WEAPONS,BLACK,2020-07-09,2020-07-09 02:28:00,-97.67847458858623,30.2728793573115
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,WEAPONS,BLACK,2020-06-14,2020-06-14 22:35:00,-97.6854530054675,30.277814907557534
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,BLACK,2020-12-20,2020-12-20 00:22:00,-97.75595751540537,30.33678398089465
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,BLACK,2020-07-10,2020-07-10 01:19:00,-97.6882153451949,30.239801313419456
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-12-09,2020-12-09 16:06:00,-97.68321402982157,30.226974731058892
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-02-10,2020-02-10 18:41:00,-97.73921506097867,30.390818175380545
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-03-05,2020-03-05 17:58:00,-97.71793265603011,30.408040725438966
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-02-22,2020-02-22 04:01:00,-97.73405045896517,30.393865559652625
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-01-18,2020-01-18 00:41:00,-97.7027813775291,30.42430207263255
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-12-18,2020-12-18 09:16:00,-97.70534808178613,30.41467056052405
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-10-25,2020-10-25 02:25:00,-97.70448544684025,30.418258643328695
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-08-07,2020-08-07 02:02:00,-97.7142493883683,30.408713701240405
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-04-30,2020-04-30 23:25:00,-97.66346469868142,30.21534851914004
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,DRUGS,BLACK,2020-05-31,2020-05-31 02:18:00,-97.71243805536518,30.40892700180854
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,PROBABLE CAUSE,NOTHING,BLACK,2020-01-28,2020-01-28 23:13:00,-97.74313013222486,30.368492868052375
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,BLACK,2020-02-08,2020-02-08 13:07:00,-97.68762719759192,30.182878684755675
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,BLACK,2020-02-21,2020-02-21 02:07:00,-97.73747546944507,30.256282463528027
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,NO = 2,No Search,No Search,BLACK,2020-02-04,2020-02-04 13:00:00,-97.73586027644926,30.264269730329353
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,FRISK FOR SAFETY,NOTHING,BLACK,2020-03-02,2020-03-02 04:36:00,-97.71010824248748,30.309832926333225
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,CASH,BLACK,2020-02-05,2020-02-05 18:26:00,-97.73402950992237,30.265778297297512
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,BLACK,2020-03-06,2020-03-06 08:37:00,-97.70748224083323,30.31675409845341
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,BLACK,2020-04-22,2020-04-22 21:44:00,-97.72648058439997,30.28473163055887
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,DRUGS,BLACK,2020-03-02,2020-03-02 23:31:00,-97.68937540113218,30.357555177509635
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-09-17,2020-09-17 03:45:00,-97.731083734396,30.274208830216867
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-02-08,2020-02-08 22:05:00,-97.73500264349791,30.26588054555526
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-01-12,2020-01-12 23:36:00,-97.73500264349791,30.26588054555526
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-08-10,2020-08-10 18:19:00,-97.70793250470967,30.318265022583375
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-01-20,2020-01-20 18:38:00,-97.6972403882156,30.341437575327245
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-12-02,2020-12-02 11:46:00,-97.71429484846863,30.304258282098168
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-03-01,2020-03-01 01:02:00,-97.71263179675682,30.305503210789336
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-12-05,2020-12-05 18:20:00,-97.72255080489087,30.29047688815818
M,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,YES = 1,INCIDENTAL TO ARREST,NOTHING,BLACK,2020-05-26,2020-05-26 02:25:00,-97.72258050233707,30.2904334874055
